9.9995,9.993
9.9995,10.0003
10.0024,9.9996
9.9991,10.0003
10.0023,9.9999
9.9966,10.0008
10.0024,10.0005
10.0073,9.9994
9.9906,9.9994
9.9998,10.0008
9.9999,10.0063
10,9.9933
10.0007,9.9998
10.0001,10.0001
9.9991,10
9.9999,10.0001
10.0086,10.0246
9.9911,9.9754
10.0083,9.9998
9.9926,10.0001
9.9998,10
9.9998,10.0069
10.0002,9.9926
9.9997,10.0009
9.9996,9.999
10.0008,10.001
10,9.9991
9.9999,10.0009
9.9997,9.999
10.0092,10.0009
9.9905,9.9994
9.9999,10.0016
9.9998,10.0071
10.0003,9.9915
10.0006,10.0002
9.9998,9.9996
9.9995,10.0006
10.0002,9.9994
10.0012,10.0003
9.9986,9.9998
10.0094,10.0005
9.9909,9.9994
9.9999,10.0006
10.0002,10.0066
9.9999,9.9927
9.9994,10.0005
10.0004,9.9994
10.0007,10.0005
9.9991,9.9996
9.9999,10.0003
10.0009,9.9998
10.0082,10.0004
9.9914,9.9998
10.0014,10.0001
9.9983,10.007
9.9999,9.9928
10.0004,10.0013
10.0004,9.9987
9.9998,10.0002
10.0001,9.9999
9.9997,10
10.0003,10.0003
10.0081,9.9999
9.9927,10
9.9991,10
9.9996,10.0134
10.0004,9.9859
9.9993,10.0013
10.0006,9.9989
9.9994,10.0008
10.0003,9.9993
9.9999,10.0006
10,9.9994
10.0096,10.0009
9.9908,9.9989
10.0002,10.0009
10,10.0101
9.9997,9.9894
10.0004,9.9999
9.9993,10.0003
10.0001,10.0001
10.0005,10.0008
9.9996,9.9992
10.0002,9.9998
10.0091,10.0001
9.9915,9.9997
9.9995,10.0006
10.0004,10.0069
10.0005,9.9926
9.999,10.0004
10.0004,9.9994
9.9999,10.0003
10,10.0003
10.0003,9.9998
9.9996,9.9998
10.0093,10.0004
9.9911,9.9994
9.9992,10.0006
10.0001,10.0163
10.0006,9.9831
10.0001,10.0006
9.9999,9.9995
9.9993,10.0005
10.0013,9.9995
9.9989,10.0004
10,9.9998
10.0086,10.0014
9.9911,9.9987
10.0006,10.0003
9.9998,10.0094
10.0002,9.99
9.9998,10.0011
10.0001,9.9989
10.0006,10.0008
9.9989,9.9994
10.0003,10.0006
10.0006,9.9991
10.0079,10.0163
9.9918,9.9838
9.9999,10.0009
9.9995,10.0096
10.0003,9.9899
9.9999,10.0003
10.0001,9.9999
10.0006,9.9998
9.9996,10.0002
9.9997,9.9999
10.0003,10.0001
10.0083,9.9998
9.9915,10.0001
10.0003,10.0002
10.0011,10.0146
9.9996,9.9851
9.9996,10.0004
10.0007,9.9996
9.9991,10.0003
10.0003,10
9.9999,10.0003
10.001,9.9994
10.0077,10.0006
9.9914,9.9995
9.9992,10.0001
10.0004,10.007
9.9998,9.9927
10.0004,10.0005
10.0004,9.9996
9.9992,10.0002
9.9999,10.0114
10.0002,9.9888
9.9999,10.014
10.0084,9.9858
9.9918,10.0096
9.9998,9.9904
10.0016,10.0152
9.9985,9.9848
9.9997,10.0001
10.0011,10.0313
9.9993,9.9682
10.0003,10.0004
10.0004,9.9996
9.9991,10.0003
10.0099,9.9997
9.9909,10.0006
10.0151,9.9994
9.9848,10.0087
9.9999,9.9912
10.0001,10.0003
9.9996,9.9999
10.0009,10.0002
9.9998,9.9997
10,10.0006
9.9995,9.9993
10.0086,10.0005
9.9913,9.9998
9.9998,10.0001
10.0008,10.0083
9.9993,9.9917
10,10.0003
10.0008,9.9994
10.0007,10.0005
9.9986,9.9996
10.0001,10.0015
9.9999,9.9987
10.0084,10.0003
9.9922,9.9998
9.9994,10.0001
10.0002,10.0086
9.9999,9.9911
10.0009,10.0007
9.9993,9.9993
9.9996,10.0007
10.0006,9.999
9.9995,10.0013
10.0006,9.9987
10.0095,10.0009
9.9901,9.9994
10.0004,10.0006
10.0004,10.012
9.9995,9.9877
9.9998,9.9998
10.0001,10.0001
9.9996,10.0001
10.0003,10.0001
10.0011,9.9998
9.9986,10.0002
10.0093,9.9999
9.9944,10.0011
9.9965,9.9992
10.003,10.0147
9.9972,9.9849
10.003,10.0003
9.9966,9.9998
10.0001,10.0003
10.0013,9.9996
9.9991,10.0004
9.9993,9.9996
10.0096,10.0003
9.9909,10.0001
10.0093,10.0161
9.991,9.9923
9.9999,9.9914
9.9998,10.0001
10.0004,9.9996
9.9998,10.0006
10.0001,9.9994
9.9998,10.0006
9.9995,9.9996
10.0098,10.0004
9.9905,9.9995
9.9997,10.0006
10,10.0093
10.0003,9.9914
9.9998,9.9996
9.9999,9.9994
10.0004,10.0006
10.0002,9.9991
10,10.0012
10.0001,9.9989
10.0084,10.0009
9.9919,9.9991
9.9998,10.001
9.9994,10.0109
10.0004,9.9887
10.0008,9.9998
9.9999,9.9999
9.9991,10.0001
10.0003,10.0001
10.0003,9.9998
9.9996,10.0002
10.0099,9.9998
9.9909,10.0003
9.9993,9.9996
9.9998,10.0092
10.0018,9.9906
9.9984,10.0008
9.9995,9.9993
10.0002,10.0049
9.9998,9.9955
9.9999,10.0004
10.0008,9.9996
10.0083,10.0002
9.9911,10.0001
10.0006,10.0001
10.0016,10.0085
9.999,9.9913
9.9993,10.0003
9.9997,9.9994
9.9999,10.001
10.0011,9.9992
9.9988,10.0003
10.0002,9.9997
10.0096,10.0003
9.9916,9.9997
9.9994,10.0005
9.9997,10.0123
10.0005,9.9871
9.9996,10.0005
9.9999,9.9997
10.0006,10.0002
9.9992,9.9996
10.0003,10.0005
10.0004,10.0007
10.0093,9.9996
9.9928,9.9994
9.9983,10.0006
10,10.0141
9.9994,9.9856
10.0008,9.9998
10.0002,10
9.9987,10.0001
10.0005,10.0001
9.9994,9.9998
10.0001,10.0006
10.0084,9.9996
9.9917,10
9.9999,10.0001
10.0001,10.0116
9.9997,9.9882
10.0004,10.0004
9.9997,9.9994
9.9998,10.0004
10.0001,9.9998
9.9996,10.0003
10.0021,9.9995
10.008,10.0005
9.9905,9.9998
9.9998,10.0015
10.0011,10.0074
9.999,9.9913
10.0001,10
9.9999,9.9996
9.9995,10.0008
10.0006,10.0009
10.0009,9.9988
9.9987,9.9998
10.0086,10.0002
9.9924,9.9996
9.9991,10.0008
10.0001,10.0084
10.0085,10.0124
9.9911,9.9787
10.0005,10.0002
9.9997,9.9996
10.0004,10.0006
10.0001,9.9991
9.9998,10.0007
10.0085,9.9997
9.991,10.0004
10.001,9.9995
9.9996,10.0089
10,9.9912
10,10.0013
9.9996,9.9988
9.9998,10
10.0004,10
10.0005,9.9999
9.9994,10.0006
10.0088,9.9996
9.9924,10.0001
9.9992,10
10.0001,10.0086
9.9994,9.9906
9.9998,10.0013
10.0008,9.9989
10.0003,10.0009
9.9993,9.9991
10.0003,10.0009
9.9992,9.9991
10.0103,10.0011
9.9911,9.9987
9.9993,10.0011
10.0003,10.0279
10,9.9718
10.0013,10.0068
9.9987,9.9929
10.0004,10.0071
9.9997,10.0223
9.9994,9.9708
10.0003,9.9999
10.0086,10.0001
9.9912,9.9999
9.9998,10.0003
10.0003,10.0331
10.0128,9.9973
9.9871,9.9695
10.0007,9.9997
9.9993,9.9999
10.0006,10.0004
9.9993,9.9997
10.0009,10
9.966,10.0003
10.0374,9.9998
9.9961,10.0001
9.9998,9.9999
9.9999,10.0084
10.0001,9.9911
10.0004,10.001
9.9999,9.999
9.9998,10.0008
9.9996,9.9993
10.0006,10.001
10.0084,10.0003
9.9921,9.9996
9.9994,9.9993
10.0002,10.0007
9.9993,10.0079
10.0008,9.9917
10.0001,9.9999
10.0003,10.0001
9.9991,10.0002
10.0004,9.9998
9.9992,10
10.0156,10.0004
9.9855,9.9994
9.9998,10.0003
9.9996,10.0001
10.0002,10.0086
9.9998,9.9912
10,10.0004
10.0003,9.9994
10.0001,10.0005
10.0004,9.9998
9.9992,10.0003
10.0151,9.9994
9.9844,10.0006
10.0006,9.9997
10.0001,10.0018
10.0012,10.0096
9.9985,9.9888
10.0008,10.0001
10.0024,9.9994
9.997,10.0009
10.0031,9.9991
9.9979,10.0006
10.0133,9.9997
9.9861,10.0003
9.9996,9.9994
10.0005,10.0008
10.0001,10.0095
10.0005,9.9899
10.0076,10.0114
9.9916,9.9886
9.9999,10.0002
9.9998,9.9999
10,10.0001
10.0159,9.9998
9.985,10.0005
9.9996,9.9997
10.0001,10.0002
9.9996,10.0138
10.0003,9.9858
9.9999,10.0015
10.0003,9.9988
9.9997,10.0001
10.0012,9.9998
9.999,9.9999
10.0143,10.0001
9.9859,9.9999
10.0016,10.0001
9.9975,10.0001
10.0004,10.0114
9.9994,9.988
10.0001,10.0014
10.0001,9.9984
10.0008,10.0008
10,9.9996
9.9993,10.0006
10.0162,9.9991
9.984,10.0009
10.0003,9.9991
10.0002,10.0011
9.9998,10.0149
9.9999,9.9848
10.0012,9.9998
9.9987,10
10.0005,10.0002
10.0006,10.0009
9.9989,9.999
10.0158,9.9999
9.9854,10
10.0001,9.9996
9.9994,10.0008
10.0002,10.0118
10.0008,9.9876
9.9991,10.0005
9.9998,9.9995
10,10.0004
9.9998,9.9999
10.0002,9.9999
10.0159,9.9996
9.9839,10.0007
10.0003,9.9995
9.9995,10.0003
10.0001,10.0084
10.0003,9.9913
10,10.0002
9.9995,10.0177
10,9.9824
10.0006,10.0001
10.0004,9.9997
10.0146,10.0005
9.9851,10.0034
9.9996,9.9967
10.0003,9.9992
10,10.0125
9.9994,9.9875
10.0008,10.0007
10.0002,9.9994
10.0008,10.0004
9.9987,9.9997
9.9998,10.0004
10.0156,9.9995
9.9849,10.0008
9.9998,9.9991
9.9999,10.0006
10.0006,10.0085
9.9996,9.9922
9.9995,9.9992
10.0004,9.9994
9.9999,10.0008
10.0001,9.9991
9.9996,10.0004
10.0156,10.0003
9.9856,9.9995
9.9994,9.9996
9.9998,10.0014
10.0005,10.0117
9.9996,9.9859
9.9998,10.0018
10.0002,9.9994
9.9996,10.0006
10.0001,9.9998
10.0003,9.9999
10.0144,9.9997
9.9856,9.9999
10.0005,10.0001
9.9992,10
10.0013,10.0134
9.9994,9.9854
10.0003,10.0006
10.0001,10.0005
10.0153,10.0121
9.9846,9.9872
9.9996,10.0007
10.0156,10.0001
9.9846,9.9998
9.9996,10.0001
9.9998,9.9999
10.0006,10.0156
9.9995,9.9836
10,10.0009
10,10.0021
9.9999,9.9982
10,9.9998
10.0003,10.0001
10.0161,9.9998
9.9838,10.0006
10.0006,9.9994
10.0011,10.0003
9.9981,10.0151
10.0003,9.9861
10.0001,9.9989
10.0001,10.0002
10.0001,9.9993
9.9999,10.0002
10.0001,9.9999
10.0149,10.0009
9.9844,9.9993
9.9999,9.9997
10.0004,10.0001
10.0003,10.0094
9.9999,9.9909
9.9996,10.0001
10.0014,9.9996
9.9988,9.9998
10.0006,10.014
10.0001,9.9894
10.0143,10.0074
9.9849,9.9898
10.0004,10.0304
9.9995,9.9689
10.0005,10.0066
9.9999,9.9938
10.015,10.0001
9.985,10.0001
10.0003,9.9999
9.9995,9.9997
9.9998,10.0005
10.0164,9.9995
9.9841,10.0003
9.9998,10.0031
10.0003,9.9969
10.0003,10.009
9.9989,9.9906
9.9999,10.0004
10.0006,9.9996
10.0004,10.0004
9.9991,9.9994
10.0004,10.0007
10.0156,9.9994
9.9837,10.0008
10.0004,10.0007
10.0001,9.9993
9.9998,10.0087
10.0009,9.9908
9.9989,10.0003
9.9996,9.9999
10.0009,10.0001
10.0008,9.9997
9.999,10.0004
10.0153,9.9998
9.9856,10.0001
9.9998,9.9999
9.9998,10
9.9998,10.0089
10.0001,9.991
10.0003,10.0011
9.9997,9.9987
10.0004,10.0006
9.9998,9.9991
10.0001,10.0008
10.0149,9.9994
9.9854,10.0008
9.9991,9.9994
10.0005,10.0044
9.9989,10.0046
10.0009,9.9922
10.0004,9.9993
9.9994,9.9994
10.0008,10.0006
9.9993,9.9993
9.9993,10.0007
10.0172,9.9993
9.9851,10.0007
10.0035,9.9994
9.9951,10.0006
10.0039,10.0122
9.9964,9.9875
10.0039,10.0001
9.9948,10
10.0004,10.0003
10.0003,9.9996
10.0144,10.0264
9.9999,9.9736
9.9854,9.9999
9.9995,10.0002
10.0019,9.9999
9.9989,10.0125
9.9999,9.9874
9.9999,10.0006
10.0014,9.9996
9.9986,10.0016
10.0005,9.9984
9.9986,10.0036
10.0177,10.0011
9.9829,9.9987
9.9989,10.001
10.0011,9.9997
10.0011,10.0117
9.9993,9.9884
9.9996,9.9993
9.9996,10.0003
10.0004,10.0008
9.9999,9.9991
10.0003,9.9998
10.0164,9.9993
9.9838,10.0015
9.9999,9.9989
9.9997,10.0003
10.0002,10.0156
9.9999,9.984
9.9999,10.0003
10.0002,9.9999
10.0013,10.0001
9.9983,9.9999
10.0006,10.0004
10.0159,10.0018
9.9838,9.998
10.0006,9.9996
10.0001,10.0006
9.9997,10.0089
9.9998,9.9907
10.0006,10.0001
10.0043,9.9998
9.9957,10.0003
10.0003,9.9997
9.9993,10.0002
10.0159,10.0001
9.9842,10.0001
10.0005,9.9996
9.9997,10.0004
9.9998,10.0089
10,9.9909
9.9998,10.0003
10.0002,9.9996
10.0004,10.0005
9.9993,9.9994
10.0011,10.0006
10.0144,9.9994
9.9853,10.0006
10.0002,9.9996
10.0003,10.0029
9.9999,10.0064
9.9997,9.9899
10.0009,9.9998
9.9993,9.9983
9.9998,10.0002
10.0004,9.9993
10.0023,10.0018
10.0129,9.9984
9.985,10.0006
10.001,9.9993
9.9993,10.0012
10.0001,10.0203
9.9997,9.9788
9.9998,10.0003
10.0002,10.0038
10,9.9959
9.9999,9.9999
10.0002,10
10.0144,10.0001
9.9853,10
10.0006,10.0002
10.0025,9.9999
9.9973,10.0089
9.9996,9.991
10.0003,10.0016
10.0001,9.9983
9.9997,10.0005
9.9999,9.9996
10.0001,10.0003
10.0151,10.0002
9.9853,9.9999
10.0026,9.9996
9.9969,10.0004
10.0001,10.0117
9.9999,9.9878
9.9999,10.0008
9.9999,9.9991
9.9997,10.0006
10.0001,9.9999
10.0003,10.0002
10.0138,9.9996
10.0016,10.0176
9.9844,9.9821
10.0007,10.0006
9.9994,10.0088
10.0007,9.9947
10.0003,9.9966
9.999,9.9994
10.0015,10.0008
9.999,10.0003
9.9998,9.9996
10.0144,9.9993
9.9859,10.0009
9.9999,9.9989
9.9996,10.0008
10.0003,10.0087
10.0034,9.991
9.9962,9.9999
10.0011,10.0001
9.9993,9.9999
10.0001,10.0001
9.9999,9.9998
10.0148,10.0002
9.9847,10
10.0001,10
10.0003,9.9999
9.9999,10.0113
9.9999,9.9881
10,10.0011
9.9999,9.9991
10.0004,10.001
10.0033,9.9989
9.9959,10.0009
10.0144,9.9991
9.9862,10.0293
9.9996,9.9714
10.0001,10.0002
9.9968,10.0097
10,9.9901
9.9999,10.0069
10.0007,9.993
10.0179,10.0099
9.9818,9.9903
10.0002,9.9999
10.0167,9.9999
9.9831,10
9.9997,9.9999
10.0003,10
9.9994,10.0086
10.0007,9.9912
9.9996,10.0007
10.0003,9.9991
9.9994,10.0007
10.0003,9.9994
9.9999,10.0006
10.0188,9.9994
9.9814,10.0008
9.9999,9.999
9.9998,10.0011
10,10.0119
9.9998,9.9877
10.0092,10
9.9911,9.9999
10.0001,9.9999
9.9996,10
10.0001,10.0001
10.0187,9.9999
9.9817,10.0002
10.0003,9.9999
9.9995,10
10,10.0122
9.9998,9.9872
10.0003,10.0011
9.9996,9.9994
10.0004,10.0006
10.0001,9.9991
9.9999,10.001
10.0189,9.9987
9.9809,10.0009
9.9999,9.9992
9.9996,10.0011
10.0021,10.0133
9.9984,9.9863
10.0001,9.9998
10.0001,10.0011
9.9994,9.9992
10.0006,9.9999
10.0003,10.0001
10.0185,9.9996
9.9808,10.0003
10.0006,9.9999
10.0029,10.0001
9.9968,10.0116
10.0003,9.988
9.9996,10.0004
9.9999,10
10.0088,10
9.992,9.9997
10.0079,10.0005
10.0104,9.9992
9.9898,10.0007
9.9914,9.9995
10.0195,10.0177
9.9809,9.9968
10.0001,9.9856
10.0001,10.0006
9.9996,9.9993
10.0006,10.0006
9.9996,9.9993
10.0008,10.0016
10.0179,9.9987
9.9811,10.0001
9.9999,9.9999
10.0001,10
10.0001,10.0084
10.0004,9.9911
10.0028,10.001
9.9969,9.9992
9.9999,10.0007
10,9.9993
10.0001,10.0013
10.0188,9.9987
9.9809,10.0009
9.9996,9.9991
10,10.001
10.0002,10.0079
10.0003,9.9915
10.0001,9.9998
9.9998,10.0003
10,9.9999
10,10.0001
10.0016,9.9999
10.0324,10.0001
9.9658,9.9999
10.0004,10.0019
9.9999,9.9986
10,10.0164
9.9999,9.9831
9.9999,10.0002
10.0001,9.9998
10,10.0002
10.004,10
9.9957,10
10.0353,9.9998
9.9649,10.0001
9.9999,10.0002
10.0002,9.9998
9.9999,10.0118
10.0161,9.9878
10.0003,10.0008
9.9989,9.9993
10.0006,10.0009
10.0001,9.999
9.9999,10.001
10.0198,9.9991
9.9808,10.0012
9.9994,9.9988
10,10.0009
10.0003,10.0135
9.9998,9.9871
10.0004,9.9992
9.9994,9.9996
10.0006,10.0004
10.0001,9.9996
9.9996,10.0003
10.0204,9.9995
9.9828,10.0006
9.9967,9.9996
10.0003,10.0003
9.9993,10.0111
10.0003,9.9887
9.9996,10.0003
10.0006,9.9996
10.0003,10.0008
10.0004,9.9991
9.9994,10.0004
10.0194,9.9998
9.9812,10.0002
10.0003,9.9997
10.0001,10.0006
10.0004,10.0122
10.0013,9.9872
9.9984,10.0006
,9.9994
,10.0016
,9.9986
,10.0002
,10.0001
,9.9998
,10.0001
,9.9999
,10.0343
,9.9813
,9.9854
,9.9987
,10.0009
,9.9991
,10.0008
,9.9992
,10.0006
,9.9993
,10.0009
,10.0065
,10
,9.9926
,10.0011
,9.999
,10.0012
,9.9987
,10.0019
,9.9984
,10.0005
,9.9996
,10.0085
,9.9965
,9.9953
,9.9996
,10.0005
,9.9996
,10.0004
,9.9999
,10.0003
,9.9995
,10.0004
,10.0078
,9.9961
,9.9968
,9.999
,10.0003
,9.9999
,10.0001
,9.9999
,10.0001
,9.9999
,10.0296
,9.9788
,9.9914
,10.0008
,9.999
,10.0008
,9.9994
,10.0074
,9.9932
,10.0069
,9.9929
,10.017
,9.9887
,9.9939
,10.0011
,9.9987
,10.001
,9.9993
,10.0006
,9.9994
,10.0292
,9.9711
,10.0003
,10.0084
,9.9912
,10.0014
,9.999
,10
,10.0001
,9.9998
,10.0001
,9.9999
,10.0001
,10.0001
,10.0109
,9.9885
,10.0009
,9.9991
,10.0009
,9.9994
,10.0005
,9.9992
,10.0009
,9.9989
,10.0011
,10.0082
,9.9911
,10.0003
,10.0001
,9.9998
,10.0011
,9.9991
,9.9999
,10.0001
,9.9996
,10.0003
,10.0084
,9.9914
,10.0004
,9.9994
,10.0005
,9.9999
,10
,9.9996
,10.0009
,9.9991
,10.0006
,10.0119
,9.9876
,10.0006
,10.0175
,9.9821
,10.0003
,9.9998
,10.0003
,10.0005
,9.9997
,9.9991
,10.0091
,9.9909
,10.0009
,9.9991
,10.0009
,9.9991
,10.0009
,9.9991
,10.0012
,9.9987
,10.0009
,10.0108
,9.9897
,9.9993
,9.9996
,10.0003
,9.9996
,10.0006
,9.9993
,10.0006
,9.9998
,10.0002
,10.0153
,9.9844
,10.0003
,9.9996
,10.0004
,9.9996
,10.0004
,9.9995
,10.0008
,9.9991
,10.0006
,10.0112
,9.9884
,10.0004
,9.9998
,10.0002
,9.9996
,10.0003
,9.9996
,10.0006
,9.9995
,10.0007
,10.0117
,9.9878
,10.0002
,10.0007
,9.9996
,9.9993
,10.0008
,9.9991
,10.0008
,9.9993
,10.0008
,10.0081
,9.9914
,9.9999
,10.0003
,9.9999
,9.9999
,10.0002
,9.9998
,10.0001
,10.0001
,9.9999
,10.0086
,9.9909
,10.0011
,9.9989
,10.001
,9.9992
,10.0018
,9.9984
,10.0004
,9.9995
,10.0003
,10.0169
,9.9827
,10.0004
,9.9999
,10.0003
,9.9999
,10.0002
,9.9996
,10.0004
,9.9998
,10.0001
,10.0124
,9.9875
,10.0001
,9.9998
,10.0004
,10.0171
,9.9825
,10.0004
,9.9995
,10.0016
,9.9987
,10.0086
,9.9914
,10.0001
,9.9999
,10
,10.0001
,10.0002
,10
,9.9998
,10
,10.0001
,10.0113
,9.9884
,10.0006
,9.9992
,10.0008
,9.9991
,10.0011
,10.0027
,9.9972
,9.999
,10.0009
,10.0081
,10.0216
,9.9696
,10.0005
,9.9996
,10.0004
,9.9997
,10.0005
,9.9994
,10.0007
,9.9994
,10.0056
,10.005
,9.9895
,10.0071
,9.9931
,10.0139
,9.9859
,10
,9.9999
,10.0002
,9.9999
,10.009
,9.9911
,10
,9.9999
,10.0013
,9.9989
,9.9999
,9.9998
,10.0001
,10
,10.0001
,10.0086
,9.9913
,10.0008
,9.9989
,10.0008
,9.9993
,10.0009
,9.9994
,10.0006
,9.9993
,10.0008
,10.0169
,9.9828
,9.9999
,10.0001
,10
,10.0001
,9.9999
,10.0012
,9.9991
,9.9997
,10.0002
,10.0113
,9.9885
,10.0004
,10.0198
,9.9859
,9.9941
,10.0001
,10.0003
,9.9996
,10.0001
,10.0002
,10.0084
,9.9913
,9.9999
,10
,9.9999
,10.0002
,9.9999
,10.0143
,9.9854
,10.0011
,10.0004
,10.0139
,9.9848
,10.0007
,9.9992
,10.001
,9.999
,10.0009
,9.9993
,10.0006
,9.9992
,10.0009
,10.0119
,9.9877
,10.0002
,9.9996
,10.0001
,10
,9.9998
,10.0003
,9.9999
,9.9999
,10.0002
,10.0085
,9.9911
,10.0019
,9.9987
,10.0001
,9.9998
,10.0001
,10
,10
,10.0001
,10.0002
,10.0136
,9.9857
,10.0009
,9.9991
,10.0009
,9.9993
,10.0005
,9.9993
,10.0008
,9.9989
,10.0011
,10.0109
,9.9885
,10.0001
,9.9999
,9.9999
,10.0048
,9.9955
,9.9998
,10.0002
,9.9996
,10.0006
,10.0117
,9.9876
,10.0007
,9.9995
,10.0004
,9.9998
,10.0002
,9.9995
,10.0008
,9.9992
,10.0006
,10.0111
,9.9883
,10.0005
,9.9996
,10.0004
,9.9996
,10.0004
,9.9995
,10.0016
,9.9988
,9.9999
,10.0111
,9.9885
,10.001
,9.9991
,10.0009
,9.9991
,10.0009
,9.9992
,10.0008
,9.9992
,10.0008
,10.0058
,9.9938
,9.9999
,10.0001
,9.9998
,10.0004
,9.9999
,9.9999
,9.9999
,10.0181
,9.9816
,10.0114
,9.9888
,10.0007
,9.9995
,10.0003
,9.9997
,10.0003
,9.9995
,10.0006
,9.9994
,10.0006
,10.0081
,9.9914
,10.0003
,9.9999
,10.0034
,9.9991
,9.9976
,9.9994
,10.0006
,9.9997
,10.0001
,10.0087
,9.9911
,10.0003
,10.0292
,9.9708
,9.9999
,10
,10.0001
,10
,10.0001
,9.9998
,10.0087
,9.9914
,10
,10.0001
,10
,9.9999
,10.0002
,10.0128
,9.9871
,10.0068
,9.9932
,10.0163
,9.9838
,9.9998
,10.0002
,10.0001
,9.9999
,10.0013
,9.9989
,9.9999
,10
,9.9999
,10.0087
,9.9911
,10.0005
,9.9998
,10.0004
,9.9996
,10.0004
,9.9997
,10.0003
,9.9998
,10.0017
,10.0173
,9.9808
,10.0003
,9.9997
,10.0004
,9.9995
,10.0005
,9.9996
,10.0004
,10.0009
,9.9993
,10.0081
,9.9914
,10.0003
,9.9998
,10.0002
,9.9996
,10.0007
,9.9994
,10.0003
,9.9998
,10.0003
,10.0144
,9.9852
,10.0003
,9.9996
,10.0005
,9.9994
,10.0006
,9.9996
,10.0003
,9.9998
,10.0005
,10.0182
,9.9826
,9.9991
,9.9998
,10.0004
,9.9995
,10.0006
,9.9994
,10.0005
,9.9997
,10.0003
,10.0086
,9.9913
,10.0001
,9.9997
,10.0006
,10.0024
,9.9974
,9.9997
,10.0002
,9.9999
,10.0003
,10.0331
,9.9803
,9.9864
,10.0001
,10.0013
,9.9987
,10.0003
,9.9998
,9.9999
,10.0002
,9.9998
,10.0068
,9.9948
,9.9991
,9.9991
,10.001
,9.9989
,10.0009
,9.9993
,10.0006
,9.9992
,10.001
,10.0064
,9.9944
,10.009
,10.0002
,9.9894
,10
,10.0001
,10.0024
,9.999
,9.9985
,10.0003
,10.0089
,9.9924
